has,prefers,count
"Queens","New Brunswick",1
"Manitoba","New Brunswick",1
"Saskatchewan","New Brunswick",1
"Victoria","New Brunswick",3
"Illinois, Urb. Champ.","Wright State",2
"Southern California","Wright State",2
"SUNY Stony Brook","Wright State",1
"Georgia Tech","Wright State",1
"Ohio State","Wright State",2
"Syracuse","Wright State",1
"Michigan State","Wright State",3
"Rensselaer Polytech.","Wright State",1
"Notre Dame","Wright State",1
"Wayne State","Wright State",1
"Texas, Dallas","Wright State",1
"UPenn","Western Michigan",2
"Michigan","Western Michigan",1
"Purdue","Western Michigan",1
"Northwestern","Western Michigan",1
"Pittsburgh","Western Michigan",1
"Wayne State","Western Michigan",1
"Kentucky","Western Michigan",1
"Missouri, Kansas City","Western Michigan",1
"MIT","Northeastern",8
"Harvard","Northeastern",3
"Carnegie Mellon","Northeastern",1
"Princeton","Northeastern",1
"Rice","Northeastern",1
"UT, Austin","Northeastern",3
"Brown","Northeastern",1
"Columbia","Northeastern",1
"Toronto","Northeastern",1
"UMass, Amherst","Northeastern",1
"Maryland, College Park","Northeastern",1
"Michigan","Northeastern",2
"Ohio State","Northeastern",1
"Northwestern","Northeastern",1
"Boston Univ.","Northeastern",1
"UC Santa Barbara","Northeastern",2
"Indiana","Northeastern",1
"Rhode Island","Northeastern",1
"Virginia","Alabama, Huntsville",1
"Michigan State","Alabama, Huntsville",2
"SUNY Buffalo","Alabama, Huntsville",2
"Iowa","Alabama, Huntsville",1
"Notre Dame","Alabama, Huntsville",1
"Virginia Tech","Alabama, Huntsville",1
"Auburn","Alabama, Huntsville",2
"Arizona","Idaho, Moscow",1
"UC Davis","Idaho, Moscow",1
"New Mexico","Idaho, Moscow",1
"Colorado State","Idaho, Moscow",2
"Texas, Dallas","Idaho, Moscow",1
"Oregon State","Idaho, Moscow",1
"Nebraska, Lincoln","Idaho, Moscow",1
"UT, Austin","Texas Tech",1
"Purdue","Texas Tech",1
"Penn. State","Texas Tech",1
"Texas A&M","Texas Tech",1
"Iowa State","Texas Tech",1
"Florida","Texas Tech",1
"George Mason","Texas Tech",1
"Western Ontario","Texas Tech",1
"Louisiana State","Texas Tech",1
"Illinois Inst. Tech.","Texas Tech",1
"Colorado State","Texas Tech",1
"Texas, El Paso","Texas Tech",1
"Georgia","Texas Tech",1
"Rice","Tulsa",1
"UMass, Amherst","Tulsa",1
"Michigan","Tulsa",1
"Wash. U. St. Louis","Tulsa",1
"Iowa","Tulsa",1
"Iowa State","Tulsa",1
"Kansas State","Tulsa",1
"Oklahoma","Tulsa",1
"Penn. State","Mississippi",1
"Wash. U. St. Louis","Mississippi",1
"Vanderbilt","Mississippi",1
"New Hampshire","Mississippi",1
"MIT","Brigham Young",1
"Illinois, Urb. Champ.","Brigham Young",3
"UPenn","Brigham Young",1
"UCLA","Brigham Young",1
"UT, Austin","Brigham Young",1
"Brown","Brigham Young",1
"Rochester","Brigham Young",1
"Southern California","Brigham Young",1
"Purdue","Brigham Young",2
"Utah","Brigham Young",4
"Kansas State","Brigham Young",1
"Oregon State","Brigham Young",1
"Utah State","Brigham Young",1
"Yale","Long Island",1
"Stevens Inst. Tech.","Long Island",1
"Poly. Inst. of NYU","Long Island",2
"Temple","Long Island",1
"UC Irvine","Southern Mississippi",1
"UC Santa Barbara","Southern Mississippi",1
"UC Davis","Southern Mississippi",1
"Waterloo","Southern Mississippi",1
"Lehigh","Southern Mississippi",1
"New Mexico","Southern Mississippi",1
"Florida","Southern Mississippi",2
"Louisiana State","Southern Mississippi",1
"Virginia Tech","Southern Mississippi",1
"Illinois Inst. Tech.","Southern Mississippi",1
"Auburn","Southern Mississippi",1
"Mississippi State","Southern Mississippi",2
"UPenn","Colorado, Colorado Springs",1
"UT, Austin","Colorado, Colorado Springs",1
"Columbia","Colorado, Colorado Springs",1
"UMass, Amherst","Colorado, Colorado Springs",1
"Kansas","Colorado, Colorado Springs",1
"William and Mary","Colorado, Colorado Springs",1
"Central Florida","Colorado, Colorado Springs",1
"Poly. Inst. of NYU","Colorado, Colorado Springs",1
"UNC, Charlotte","Colorado, Colorado Springs",1
"UC Irvine","Colorado School of Mines",1
"Georgia Tech","Colorado School of Mines",1
"William and Mary","Colorado School of Mines",1
"Florida","Colorado School of Mines",1
"Tennessee, Knoxville","Colorado School of Mines",1
"Florida Intl","Colorado School of Mines",1
"Yale","Georgia State",1
"Minnesota, Minneapolis","Georgia State",1
"Georgia Tech","Georgia State",1
"Arizona","Georgia State",1
"Pittsburgh","Georgia State",1
"Central Florida","Georgia State",1
"SUNY Buffalo","Georgia State",1
"Iowa State","Georgia State",1
"George Mason","Georgia State",1
"Louisiana, Lafayette","Georgia State",1
"Louisiana State","Georgia State",1
"South Florida","Georgia State",1
"Illinois Inst. Tech.","Georgia State",1
"UT, Austin","Nevada, Las Vegas",1
"UC Irvine","Nevada, Las Vegas",1
"British Columbia","Nevada, Las Vegas",1
"Case Western","Nevada, Las Vegas",2
"Iowa","Nevada, Las Vegas",1
"Texas, Dallas","Nevada, Las Vegas",1
"Nebraska, Lincoln","Nevada, Las Vegas",1
"Wyoming","Nevada, Las Vegas",1
"MIT","Kent State",1
"Carnegie Mellon","Kent State",1
"Wisconsin, Madison","Kent State",1
"UT, Austin","Kent State",1
"SUNY Stony Brook","Kent State",1
"Ohio State","Kent State",1
"Case Western","Kent State",1
"Southern Methodist","Kent State",1
"Wayne State","Kent State",2
"Kansas State","Kent State",2
"Oklahoma","Kent State",1
"Hawaii, Manoa","Kent State",1
"Toronto","Memorial Newfoundland",3
"Penn. State","Memorial Newfoundland",1
"British Columbia","Memorial Newfoundland",2
"Waterloo","Memorial Newfoundland",2
"McGill","Memorial Newfoundland",1
"Simon Fraser","Memorial Newfoundland",2
"McMaster","Memorial Newfoundland",1
"Alberta","Memorial Newfoundland",2
"Iowa","Memorial Newfoundland",1
"Carleton","Memorial Newfoundland",1
"Kansas State","Memorial Newfoundland",1
"Auburn","Memorial Newfoundland",1
"Regina","Memorial Newfoundland",1
"Victoria","Memorial Newfoundland",3
"Chicago","Utah State",1
"Purdue","Utah State",2
"Arizona","Utah State",1
"Utah","Utah State",2
"Iowa State","Utah State",1
"Louisiana State","Utah State",1
"Arizona State","Utah State",2
"Colorado State","Utah State",1
"Oregon State","Utah State",1
"Worcester Poly.","Utah State",1
"Montana State","Utah State",1
"Brigham Young","Utah State",1
"UC Berkeley","DePaul",1
"MIT","DePaul",1
"Harvard","DePaul",1
"Cornell","DePaul",1
"Carnegie Mellon","DePaul",2
"Yale","DePaul",1
"Washington","DePaul",1
"Wisconsin, Madison","DePaul",1
"UCLA","DePaul",2
"Chicago","DePaul",4
"UT, Austin","DePaul",1
"Brown","DePaul",1
"Michigan","DePaul",2
"UNC","DePaul",2
"SUNY Stony Brook","DePaul",1
"UC Irvine","DePaul",1
"Purdue","DePaul",2
"Arizona","DePaul",1
"Penn. State","DePaul",1
"Northwestern","DePaul",6
"Syracuse","DePaul",1
"Texas A&M","DePaul",1
"Montreal","DePaul",1
"Illinois, Chicago","DePaul",2
"Iowa State","DePaul",1
"Notre Dame","DePaul",1
"Wayne State","DePaul",2
"Indiana","DePaul",1
"Illinois Inst. Tech.","DePaul",1
"Maryland, Balt. County","DePaul",1
"Oakland (Michigan)","DePaul",1
"Concordia, Montreal","DePaul",1
"UC Berkeley","North Dakota State",1
"Brown","North Dakota State",1
"Minnesota, Minneapolis","North Dakota State",1
"Northwestern","North Dakota State",1
"British Columbia","North Dakota State",1
"Rensselaer Polytech.","North Dakota State",1
"SUNY Buffalo","North Dakota State",1
"Iowa State","North Dakota State",1
"Virginia Tech","North Dakota State",1
"Texas, Dallas","North Dakota State",1
"Nebraska, Lincoln","North Dakota State",1
"New Mexico State","North Dakota State",1
"Mississippi State","North Dakota State",1
"Florida Intl","North Dakota State",1
"Carnegie Mellon","Nova Southeastern",1
"Princeton","Nova Southeastern",1
"Columbia","Nova Southeastern",1
"Rochester","Nova Southeastern",1
"Purdue","Nova Southeastern",1
"Central Florida","Nova Southeastern",1
"Wayne State","Nova Southeastern",1
"Wisconsin, Milwaukee","Nova Southeastern",1
"SUNY Binghamton","Nova Southeastern",1
"Virginia Commonwealth","Nova Southeastern",1
"Mississippi State","Nova Southeastern",1
"Florida Intl","Nova Southeastern",2
"UT, Austin","Arkansas, Fayetteville",1
"UMass, Amherst","Arkansas, Fayetteville",1
"UNC","Arkansas, Fayetteville",2
"Duke","Arkansas, Fayetteville",1
"Minnesota, Minneapolis","Arkansas, Fayetteville",1
"Syracuse","Arkansas, Fayetteville",1
"Central Florida","Arkansas, Fayetteville",1
"NC State","Arkansas, Fayetteville",1
"George Washington","Arkansas, Fayetteville",1
"Indiana","Arkansas, Fayetteville",1
"North Dakota State","Arkansas, Fayetteville",1
"UPenn","Bridgeport",1
"Virginia","Bridgeport",1
"Cincinnati","Bridgeport",1
"SUNY Buffalo","Bridgeport",1
"Washington State, Pullman","Bridgeport",1
"Louisiana, Lafayette","Bridgeport",1
"Texas, Arlington","Bridgeport",1
"UConn","Bridgeport",1
"Texas, Dallas","Bridgeport",1
"Clarkson","Bridgeport",1
"Florida Intl","Bridgeport",1
"Wisconsin, Madison","Louisville",1
"Michigan","Louisville",1
"Rutgers","Louisville",1
"Wash. U. St. Louis","Louisville",1
"NC State","Louisville",2
"SUNY Buffalo","Louisville",1
"Poly. Inst. of NYU","Louisville",1
"Vanderbilt","Louisville",1
"Indiana","Louisville",1
"Auburn","Louisville",1
"Missouri, Columbia","Louisville",2
"Maryland, College Park","Nebraska, Omaha",1
"Penn. State","Nebraska, Omaha",1
"UC Santa Barbara","Nebraska, Omaha",1
"Rensselaer Polytech.","Nebraska, Omaha",1
"New Mexico","Nebraska, Omaha",1
"Louisiana State","Nebraska, Omaha",1
"Kansas State","Nebraska, Omaha",1
"SUNY Albany","Nebraska, Omaha",2
"Oregon State","Nebraska, Omaha",1
"Nebraska, Lincoln","Nebraska, Omaha",3
"New Mexico State","Nebraska, Omaha",1
"Cornell","Florida Inst. Tech.",1
"Columbia","Florida Inst. Tech.",1
"Maryland, College Park","Florida Inst. Tech.",1
"Central Florida","Florida Inst. Tech.",1
"NC State","Florida Inst. Tech.",1
"McMaster","Florida Inst. Tech.",1
"Louisiana, Lafayette","Florida Inst. Tech.",2
"SUNY Albany","Florida Inst. Tech.",1
"Florida Atlantic","Florida Inst. Tech.",1
"Victoria","Florida Inst. Tech.",1
"Southern Ill., Carbondale","Florida Inst. Tech.",1
"MIT","Arkansas, Little Rock",1
"Illinois, Urb. Champ.","Arkansas, Little Rock",1
"William and Mary","Arkansas, Little Rock",1
"Southern Methodist","Arkansas, Little Rock",1
"Arizona State","Arkansas, Little Rock",1
"South Florida","Arkansas, Little Rock",1
"Colorado State","Arkansas, Little Rock",1
"Worcester Poly.","Arkansas, Little Rock",1
"Alabama, Birmingham","Arkansas, Little Rock",1
"Cornell","Rochester Inst. Tech.",1
"Carnegie Mellon","Rochester Inst. Tech.",1
"Washington","Rochester Inst. Tech.",1
"Illinois, Urb. Champ.","Rochester Inst. Tech.",1
"Chicago","Rochester Inst. Tech.",1
"Rochester","Rochester Inst. Tech.",2
"Maryland, College Park","Rochester Inst. Tech.",1
"Purdue","Rochester Inst. Tech.",1
"Wash. U. St. Louis","Rochester Inst. Tech.",1
"Brandeis","Rochester Inst. Tech.",1
"George Washington","Rochester Inst. Tech.",1
"Wayne State","Rochester Inst. Tech.",1
"Queens","Rochester Inst. Tech.",1
"Kansas State","Rochester Inst. Tech.",1
"Virginia Tech","Rochester Inst. Tech.",1
"Nova Southeastern","Rochester Inst. Tech.",1
"Cornell","Pace",1
"UPenn","Pace",1
"NYU","Pace",1
"Columbia","Pace",1
"Pittsburgh","Pace",1
"CUNY Graduate Center","Pace",2
"Cincinnati","Pace",1
"Rensselaer Polytech.","Pace",1
"SUNY Buffalo","Pace",1
"Stevens Inst. Tech.","Pace",1
"Poly. Inst. of NYU","Pace",1
"Illinois Inst. Tech.","Pace",1
"Rhode Island","Pace",1
"DePaul","Pace",1
"Rice","New Mexico Inst. Min. Tech.",1
"UMass, Amherst","New Mexico Inst. Min. Tech.",1
"SUNY Stony Brook","New Mexico Inst. Min. Tech.",1
"New Mexico State","New Mexico Inst. Min. Tech.",1
"UNC, Charlotte","New Mexico Inst. Min. Tech.",1
"Nevada, Las Vegas","New Mexico Inst. Min. Tech.",1
"Rice","Nevada, Reno",1
"UT, Austin","Nevada, Reno",1
"Southern California","Nevada, Reno",2
"Kansas","Nevada, Reno",1
"Rensselaer Polytech.","Nevada, Reno",1
"Central Florida","Nevada, Reno",1
"Indiana","Nevada, Reno",1
"Texas, Dallas","Nevada, Reno",1
"Dalhousie","Nevada, Reno",1
"Wyoming","Nevada, Reno",1
"Clemson","Nevada, Reno",1
"Princeton","Alabama, Tuscaloosa",1
"Illinois, Urb. Champ.","Alabama, Tuscaloosa",1
"UCLA","Alabama, Tuscaloosa",1
"Maryland, College Park","Alabama, Tuscaloosa",1
"Minnesota, Minneapolis","Alabama, Tuscaloosa",1
"Georgia Tech","Alabama, Tuscaloosa",1
"Ohio State","Alabama, Tuscaloosa",1
"Texas A&M","Alabama, Tuscaloosa",1
"McGill","Alabama, Tuscaloosa",1
"Vanderbilt","Alabama, Tuscaloosa",1
"Louisiana State","Alabama, Tuscaloosa",1
"Old Dominion","Alabama, Tuscaloosa",1
"Clemson","Alabama, Tuscaloosa",1
"Wright State","Alabama, Tuscaloosa",1
"Texas Tech","Alabama, Tuscaloosa",1
"Purdue","North Texas, Denton",1
"Minnesota, Minneapolis","North Texas, Denton",1
"Northwestern","North Texas, Denton",1
"Wash. U. St. Louis","North Texas, Denton",1
"Montreal","North Texas, Denton",1
"Southern Methodist","North Texas, Denton",1
"Central Florida","North Texas, Denton",1
"Iowa","North Texas, Denton",1
"Iowa State","North Texas, Denton",3
"Wayne State","North Texas, Denton",1
"Texas, Arlington","North Texas, Denton",1
"South Florida","North Texas, Denton",1
"Colorado State","North Texas, Denton",1
"Concordia, Montreal","North Texas, Denton",1
"Western Michigan","North Texas, Denton",1
"Alabama, Huntsville","North Texas, Denton",1
