has,prefers,count
"UC San Diego","Rensselaer Polytech.",1
"Maryland, College Park","Rensselaer Polytech.",2
"Georgia Tech","Rensselaer Polytech.",1
"Rutgers","Rensselaer Polytech.",2
"Arizona","Rensselaer Polytech.",1
"Penn. State","Rensselaer Polytech.",1
"UC Santa Cruz","Rensselaer Polytech.",1
"SUNY Buffalo","Rensselaer Polytech.",1
"Stanford","Southern Methodist",1
"UC Berkeley","Southern Methodist",1
"Illinois, Urb. Champ.","Southern Methodist",1
"Rice","Southern Methodist",1
"Southern California","Southern Methodist",1
"Maryland, College Park","Southern Methodist",1
"Northwestern","Southern Methodist",1
"Texas A&M","Southern Methodist",1
"New Mexico","Southern Methodist",1
"Delaware","Southern Methodist",1
"Stanford","Central Florida",1
"MIT","Central Florida",2
"Carnegie Mellon","Central Florida",1
"Illinois, Urb. Champ.","Central Florida",1
"UT, Austin","Central Florida",2
"Brown","Central Florida",1
"Toronto","Central Florida",1
"Southern California","Central Florida",1
"UMass, Amherst","Central Florida",1
"UC San Diego","Central Florida",1
"Michigan","Central Florida",1
"Purdue","Central Florida",1
"Penn. State","Central Florida",3
"Ohio State","Central Florida",2
"Northwestern","Central Florida",1
"Pittsburgh","Central Florida",1
"Texas A&M","Central Florida",1
"Wayne State","Central Florida",1
"Texas, Arlington","Central Florida",2
"MIT","New Mexico",1
"Cornell","New Mexico",1
"Carnegie Mellon","New Mexico",1
"Washington","New Mexico",1
"Wisconsin, Madison","New Mexico",1
"UPenn","New Mexico",1
"Chicago","New Mexico",1
"UMass, Amherst","New Mexico",2
"Michigan","New Mexico",1
"Purdue","New Mexico",1
"Arizona","New Mexico",1
"Utah","New Mexico",1
"UC Davis","New Mexico",1
"Texas A&M","New Mexico",1
"Notre Dame","New Mexico",1
"Stanford","NC State",1
"MIT","NC State",1
"Washington","NC State",1
"Illinois, Urb. Champ.","NC State",4
"UCLA","NC State",1
"UT, Austin","NC State",2
"UMass, Amherst","NC State",1
"UNC","NC State",2
"Virginia","NC State",1
"Purdue","NC State",2
"Minnesota, Minneapolis","NC State",1
"Georgia Tech","NC State",3
"Arizona","NC State",1
"Penn. State","NC State",3
"Pittsburgh","NC State",1
"British Columbia","NC State",1
"Utah","NC State",1
"Colorado, Boulder","NC State",1
"Kansas","NC State",1
"Florida State","NC State",1
"George Mason","NC State",1
"Lower 103 Universities","NC State",2
"Harvard","SUNY Buffalo",1
"Yale","SUNY Buffalo",1
"Washington","SUNY Buffalo",1
"Illinois, Urb. Champ.","SUNY Buffalo",3
"Wisconsin, Madison","SUNY Buffalo",2
"UT, Austin","SUNY Buffalo",1
"Toronto","SUNY Buffalo",1
"Johns Hopkins","SUNY Buffalo",1
"Purdue","SUNY Buffalo",2
"Minnesota, Minneapolis","SUNY Buffalo",1
"Rutgers","SUNY Buffalo",1
"Penn. State","SUNY Buffalo",1
"Ohio State","SUNY Buffalo",3
"Pittsburgh","SUNY Buffalo",1
"Utah","SUNY Buffalo",1
"Washington State, Pullman","SUNY Buffalo",1
"Notre Dame","SUNY Buffalo",1
"Lower 103 Universities","SUNY Buffalo",2
"Carnegie Mellon","Stevens Inst. Tech.",1
"UPenn","Stevens Inst. Tech.",2
"NYU","Stevens Inst. Tech.",1
"UT, Austin","Stevens Inst. Tech.",1
"Southern California","Stevens Inst. Tech.",1
"Maryland, College Park","Stevens Inst. Tech.",1
"Rutgers","Stevens Inst. Tech.",1
"Northwestern","Stevens Inst. Tech.",1
"British Columbia","Stevens Inst. Tech.",1
"Cornell","Washington State, Pullman",1
"Washington","Washington State, Pullman",1
"Illinois, Urb. Champ.","Washington State, Pullman",2
"UT, Austin","Washington State, Pullman",1
"Toronto","Washington State, Pullman",1
"SUNY Stony Brook","Washington State, Pullman",1
"Virginia","Washington State, Pullman",1
"Arizona","Washington State, Pullman",1
"Northwestern","Washington State, Pullman",1
"British Columbia","Washington State, Pullman",2
"Oregon","Washington State, Pullman",1
"UC Santa Barbara","Washington State, Pullman",1
"Texas A&M","Washington State, Pullman",1
"Iowa State","Washington State, Pullman",1
"Lower 103 Universities","Washington State, Pullman",1
"Stanford","McMaster",1
"Cornell","McMaster",1
"Princeton","McMaster",1
"Illinois, Urb. Champ.","McMaster",1
"Wisconsin, Madison","McMaster",1
"Toronto","McMaster",5
"McGill","McMaster",1
"Stanford","Brandeis",1
"Princeton","Brandeis",1
"Illinois, Urb. Champ.","Brandeis",2
"UPenn","Brandeis",1
"Chicago","Brandeis",1
"UT, Austin","Brandeis",1
"Brown","Brandeis",2
"UMass, Amherst","Brandeis",1
"Delaware","Brandeis",1
"Stanford","Alberta",1
"Carnegie Mellon","Alberta",2
"Yale","Alberta",1
"Illinois, Urb. Champ.","Alberta",1
"UT, Austin","Alberta",1
"Toronto","Alberta",8
"Rochester","Alberta",1
"UMass, Amherst","Alberta",1
"Maryland, College Park","Alberta",1
"Virginia","Alberta",1
"Purdue","Alberta",1
"Georgia Tech","Alberta",2
"Pittsburgh","Alberta",1
"British Columbia","Alberta",1
"Utah","Alberta",1
"Waterloo","Alberta",6
"McGill","Alberta",1
"Case Western","Alberta",1
"Montreal","Alberta",1
"Simon Fraser","Alberta",1
"Southern Methodist","Alberta",1
"Notre Dame","Alberta",1
"Lower 103 Universities","Alberta",1
"UC Berkeley","George Washington",1
"MIT","George Washington",1
"Cornell","George Washington",1
"Princeton","George Washington",1
"UPenn","George Washington",1
"Southern California","George Washington",2
"UMass, Amherst","George Washington",2
"UC San Diego","George Washington",1
"Maryland, College Park","George Washington",1
"Minnesota, Minneapolis","George Washington",1
"Ohio State","George Washington",1
"Northwestern","George Washington",1
"Boston Univ.","George Washington",1
"Texas A&M","George Washington",1
"NC State","George Washington",1
"Stanford","Poly. Inst. of NYU",1
"UC Berkeley","Poly. Inst. of NYU",1
"MIT","Poly. Inst. of NYU",1
"Wisconsin, Madison","Poly. Inst. of NYU",1
"NYU","Poly. Inst. of NYU",1
"UT, Austin","Poly. Inst. of NYU",1
"Brown","Poly. Inst. of NYU",1
"Michigan","Poly. Inst. of NYU",1
"SUNY Stony Brook","Poly. Inst. of NYU",1
"Purdue","Poly. Inst. of NYU",1
"Rutgers","Poly. Inst. of NYU",1
"Arizona","Poly. Inst. of NYU",1
"Penn. State","Poly. Inst. of NYU",1
"Lower 103 Universities","Poly. Inst. of NYU",1
"Stanford","Iowa",1
"Cornell","Iowa",1
"Illinois, Urb. Champ.","Iowa",3
"UT, Austin","Iowa",1
"Maryland, College Park","Iowa",1
"Duke","Iowa",1
"Minnesota, Minneapolis","Iowa",1
"Wash. U. St. Louis","Iowa",1
"Syracuse","Iowa",1
"Utah","Iowa",1
"Rensselaer Polytech.","Iowa",1
"Lower 103 Universities","Iowa",2
"UC Berkeley","Delaware",1
"MIT","Delaware",2
"Yale","Delaware",1
"Illinois, Urb. Champ.","Delaware",1
"Wisconsin, Madison","Delaware",1
"UPenn","Delaware",2
"UCLA","Delaware",1
"Chicago","Delaware",1
"Brown","Delaware",1
"UMass, Amherst","Delaware",3
"Purdue","Delaware",1
"Ohio State","Delaware",1
"Pittsburgh","Delaware",1
"Lower 103 Universities","Delaware",1
"Stanford","Iowa State",1
"Caltech","Iowa State",1
"Carnegie Mellon","Iowa State",1
"Washington","Iowa State",1
"Illinois, Urb. Champ.","Iowa State",1
"Wisconsin, Madison","Iowa State",1
"UCLA","Iowa State",1
"Maryland, College Park","Iowa State",1
"SUNY Stony Brook","Iowa State",1
"Virginia","Iowa State",1
"Minnesota, Minneapolis","Iowa State",1
"Penn. State","Iowa State",2
"Northwestern","Iowa State",1
"UC Davis","Iowa State",1
"Texas A&M","Iowa State",1
"Kansas","Iowa State",1
"William and Mary","Iowa State",1
"Southern Methodist","Iowa State",1
"Central Florida","Iowa State",2
"SUNY Buffalo","Iowa State",1
"Washington State, Pullman","Iowa State",1
"Caltech","Vanderbilt",1
"Carnegie Mellon","Vanderbilt",1
"Princeton","Vanderbilt",1
"Illinois, Urb. Champ.","Vanderbilt",2
"UPenn","Vanderbilt",1
"Rice","Vanderbilt",1
"Duke","Vanderbilt",1
"UC Irvine","Vanderbilt",2
"Wash. U. St. Louis","Vanderbilt",1
"Michigan State","Vanderbilt",1
"Florida State","Vanderbilt",1
"Notre Dame","Vanderbilt",1
"Lower 103 Universities","Vanderbilt",1
"UC Berkeley","Florida",2
"Harvard","Florida",1
"Cornell","Florida",2
"Illinois, Urb. Champ.","Florida",6
"Wisconsin, Madison","Florida",2
"UPenn","Florida",1
"UT, Austin","Florida",1
"Rochester","Florida",1
"Southern California","Florida",3
"UMass, Amherst","Florida",1
"UNC","Florida",1
"UC Irvine","Florida",1
"Virginia","Florida",1
"Purdue","Florida",2
"Minnesota, Minneapolis","Florida",3
"Rutgers","Florida",1
"UC Santa Barbara","Florida",1
"Simon Fraser","Florida",1
"UC Santa Cruz","Florida",1
"UC Berkeley","George Mason",1
"Carnegie Mellon","George Mason",2
"Princeton","George Mason",1
"Illinois, Urb. Champ.","George Mason",1
"UPenn","George Mason",3
"Rice","George Mason",1
"UCLA","George Mason",1
"Columbia","George Mason",2
"Southern California","George Mason",1
"Maryland, College Park","George Mason",4
"Michigan","George Mason",1
"UC Irvine","George Mason",1
"Virginia","George Mason",2
"Minnesota, Minneapolis","George Mason",2
"Georgia Tech","George Mason",1
"Pittsburgh","George Mason",2
"Texas A&M","George Mason",1
"Case Western","George Mason",1
"UC Riverside","George Mason",2
"Kansas","George Mason",1
"William and Mary","George Mason",2
"Central Florida","George Mason",1
"NC State","George Mason",2
"George Washington","George Mason",1
"Wisconsin, Milwaukee","George Mason",1
"Stanford","Notre Dame",1
"Carnegie Mellon","Notre Dame",1
"Illinois, Urb. Champ.","Notre Dame",1
"Wisconsin, Madison","Notre Dame",1
"Brown","Notre Dame",1
"UC Irvine","Notre Dame",1
"Purdue","Notre Dame",3
"Georgia Tech","Notre Dame",2
"Michigan State","Notre Dame",1
"Iowa State","Notre Dame",2
"George Mason","Notre Dame",1
"Lower 103 Universities","Notre Dame",2
"Caltech","Wayne State",1
"Cornell","Wayne State",1
"Carnegie Mellon","Wayne State",1
"Illinois, Urb. Champ.","Wayne State",1
"Michigan","Wayne State",3
"UNC","Wayne State",1
"SUNY Stony Brook","Wayne State",2
"Ohio State","Wayne State",2
"Michigan State","Wayne State",1
"Case Western","Wayne State",1
"Cincinnati","Wayne State",1
"Lower 103 Universities","Wayne State",4
"Stanford","Calgary",1
"Columbia","Calgary",1
"Toronto","Calgary",3
"British Columbia","Calgary",5
"UC Davis","Calgary",1
"Waterloo","Calgary",2
"Simon Fraser","Calgary",2
"Alberta","Calgary",3
"Lower 103 Universities","Calgary",2
"Illinois, Urb. Champ.","Louisiana, Lafayette",1
"SUNY Stony Brook","Louisiana, Lafayette",1
"Purdue","Louisiana, Lafayette",1
"Texas A&M","Louisiana, Lafayette",1
"Michigan State","Louisiana, Lafayette",1
"Case Western","Louisiana, Lafayette",1
"Lehigh","Louisiana, Lafayette",1
"SUNY Buffalo","Louisiana, Lafayette",3
"Alberta","Louisiana, Lafayette",1
"Lower 103 Universities","Louisiana, Lafayette",1
"Cornell","Western Ontario",2
"UPenn","Western Ontario",1
"NYU","Western Ontario",1
"Toronto","Western Ontario",2
"Maryland, College Park","Western Ontario",1
"Purdue","Western Ontario",1
"British Columbia","Western Ontario",2
"Waterloo","Western Ontario",4
"Lower 103 Universities","Western Ontario",1
"Cornell","Carleton",1
"Toronto","Carleton",3
"Purdue","Carleton",1
"Minnesota, Minneapolis","Carleton",2
"Waterloo","Carleton",3
"McGill","Carleton",2
"Montreal","Carleton",1
"New Mexico","Carleton",1
"Calgary","Carleton",1
"Cornell","Queens",2
"Carnegie Mellon","Queens",2
"Illinois, Urb. Champ.","Queens",1
"Toronto","Queens",6
"UMass, Amherst","Queens",1
"British Columbia","Queens",2
"Waterloo","Queens",4
"McGill","Queens",3
"Alberta","Queens",1
"Carleton","Queens",1
"Lower 103 Universities","Queens",1
"UC Berkeley","Wisconsin, Milwaukee",2
"Wisconsin, Madison","Wisconsin, Milwaukee",1
"UT, Austin","Wisconsin, Milwaukee",2
"Columbia","Wisconsin, Milwaukee",1
"Toronto","Wisconsin, Milwaukee",1
"Johns Hopkins","Wisconsin, Milwaukee",1
"Purdue","Wisconsin, Milwaukee",1
"Rutgers","Wisconsin, Milwaukee",1
"Ohio State","Wisconsin, Milwaukee",1
"SUNY Buffalo","Wisconsin, Milwaukee",1
"Iowa","Wisconsin, Milwaukee",1
"Arizona State","Wisconsin, Milwaukee",1
"UC Berkeley","Louisiana State",1
"MIT","Louisiana State",1
"Harvard","Louisiana State",1
"Yale","Louisiana State",1
"Brown","Louisiana State",1
"Purdue","Louisiana State",1
"Georgia Tech","Louisiana State",1
"Rutgers","Louisiana State",1
"Penn. State","Louisiana State",1
"Texas A&M","Louisiana State",1
"Illinois, Chicago","Louisiana State",1
"Lower 103 Universities","Louisiana State",2
"Stanford","Texas, Arlington",1
"Illinois, Urb. Champ.","Texas, Arlington",1
"Wisconsin, Madison","Texas, Arlington",1
"Rice","Texas, Arlington",1
"UT, Austin","Texas, Arlington",3
"Columbia","Texas, Arlington",1
"UMass, Amherst","Texas, Arlington",3
"Maryland, College Park","Texas, Arlington",2
"Dartmouth","Texas, Arlington",1
"Purdue","Texas, Arlington",1
"Georgia Tech","Texas, Arlington",1
"Rutgers","Texas, Arlington",1
"Northwestern","Texas, Arlington",2
"Boston Univ.","Texas, Arlington",1
"Syracuse","Texas, Arlington",1
"Central Florida","Texas, Arlington",1
"NC State","Texas, Arlington",2
"Lower 103 Universities","Texas, Arlington",1
"UPenn","Ottawa",1
"Toronto","Ottawa",5
"Rutgers","Ottawa",1
"British Columbia","Ottawa",1
"Waterloo","Ottawa",2
"McGill","Ottawa",2
"Montreal","Ottawa",2
"Calgary","Ottawa",1
"Carleton","Ottawa",1
"Queens","Ottawa",1
"MIT","UConn",1
"Harvard","UConn",1
"Princeton","UConn",1
"Illinois, Urb. Champ.","UConn",1
"UCLA","UConn",1
"Brown","UConn",3
"UMass, Amherst","UConn",1
"Michigan","UConn",1
"Duke","UConn",1
"Georgia Tech","UConn",1
"Penn. State","UConn",1
"Ohio State","UConn",1
"Northwestern","UConn",1
"UC Davis","UConn",1
"CUNY Graduate Center","UConn",1
"Rensselaer Polytech.","UConn",1
"SUNY Buffalo","UConn",1
"Stanford","Oregon Hlth & Sci",1
"MIT","Oregon Hlth & Sci",1
"Caltech","Oregon Hlth & Sci",1
"Washington","Oregon Hlth & Sci",1
"NYU","Oregon Hlth & Sci",1
"Brown","Oregon Hlth & Sci",1
"Maryland, College Park","Oregon Hlth & Sci",1
"Michigan","Oregon Hlth & Sci",1
"Wisconsin, Milwaukee","Oregon Hlth & Sci",1
"UC Berkeley","Arizona State",1
"MIT","Arizona State",2
"Harvard","Arizona State",1
"Carnegie Mellon","Arizona State",2
"Washington","Arizona State",1
"Illinois, Urb. Champ.","Arizona State",1
"Wisconsin, Madison","Arizona State",1
"UPenn","Arizona State",2
"UT, Austin","Arizona State",1
"Columbia","Arizona State",1
"Toronto","Arizona State",1
"Southern California","Arizona State",2
"Maryland, College Park","Arizona State",4
"Michigan","Arizona State",1
"SUNY Stony Brook","Arizona State",2
"UC Irvine","Arizona State",1
"Purdue","Arizona State",2
"Minnesota, Minneapolis","Arizona State",2
"Georgia Tech","Arizona State",1
"Arizona","Arizona State",1
"Ohio State","Arizona State",1
"Northwestern","Arizona State",1
"Waterloo","Arizona State",1
"Cincinnati","Arizona State",1
"George Mason","Arizona State",1
"Ottawa","Arizona State",1
"Lower 103 Universities","Arizona State",2
"Stanford","Lower 103 Universities",15
"UC Berkeley","Lower 103 Universities",15
"MIT","Lower 103 Universities",49
"Caltech","Lower 103 Universities",4
"Harvard","Lower 103 Universities",13
"Cornell","Lower 103 Universities",22
"Carnegie Mellon","Lower 103 Universities",18
"Princeton","Lower 103 Universities",20
"Yale","Lower 103 Universities",9
"Washington","Lower 103 Universities",9
"Illinois, Urb. Champ.","Lower 103 Universities",50
"Wisconsin, Madison","Lower 103 Universities",21
"UPenn","Lower 103 Universities",23
"Rice","Lower 103 Universities",10
"UCLA","Lower 103 Universities",18
"NYU","Lower 103 Universities",4
"Chicago","Lower 103 Universities",13
"UT, Austin","Lower 103 Universities",28
"Brown","Lower 103 Universities",19
"Columbia","Lower 103 Universities",10
"Toronto","Lower 103 Universities",33
"Rochester","Lower 103 Universities",10
"Southern California","Lower 103 Universities",13
"Johns Hopkins","Lower 103 Universities",6
"UMass, Amherst","Lower 103 Universities",29
"UC San Diego","Lower 103 Universities",12
"Maryland, College Park","Lower 103 Universities",23
"Michigan","Lower 103 Universities",19
"UNC","Lower 103 Universities",19
"Duke","Lower 103 Universities",10
"SUNY Stony Brook","Lower 103 Universities",16
"UC Irvine","Lower 103 Universities",13
"Dartmouth","Lower 103 Universities",3
"Virginia","Lower 103 Universities",13
"Purdue","Lower 103 Universities",47
"Minnesota, Minneapolis","Lower 103 Universities",26
"Georgia Tech","Lower 103 Universities",25
"Rutgers","Lower 103 Universities",9
"Arizona","Lower 103 Universities",9
"Penn. State","Lower 103 Universities",17
"Ohio State","Lower 103 Universities",33
"Northwestern","Lower 103 Universities",15
"Wash. U. St. Louis","Lower 103 Universities",12
"Pittsburgh","Lower 103 Universities",16
"Boston Univ.","Lower 103 Universities",6
"British Columbia","Lower 103 Universities",20
"Oregon","Lower 103 Universities",5
"Syracuse","Lower 103 Universities",13
"UC Santa Barbara","Lower 103 Universities",15
"Utah","Lower 103 Universities",13
"UC Davis","Lower 103 Universities",7
"Texas A&M","Lower 103 Universities",21
"Houston","Lower 103 Universities",3
"Michigan State","Lower 103 Universities",16
"Waterloo","Lower 103 Universities",25
"Colorado, Boulder","Lower 103 Universities",7
"McGill","Lower 103 Universities",8
"CUNY Graduate Center","Lower 103 Universities",2
"Case Western","Lower 103 Universities",11
"UC Riverside","Lower 103 Universities",1
"Kansas","Lower 103 Universities",7
"Florida State","Lower 103 Universities",3
"William and Mary","Lower 103 Universities",7
"Lehigh","Lower 103 Universities",3
"Montreal","Lower 103 Universities",4
"Simon Fraser","Lower 103 Universities",10
"Illinois, Chicago","Lower 103 Universities",8
"Cincinnati","Lower 103 Universities",7
"UC Santa Cruz","Lower 103 Universities",3
"Rensselaer Polytech.","Lower 103 Universities",13
"Southern Methodist","Lower 103 Universities",6
"Central Florida","Lower 103 Universities",13
"New Mexico","Lower 103 Universities",6
"NC State","Lower 103 Universities",13
"SUNY Buffalo","Lower 103 Universities",10
"Stevens Inst. Tech.","Lower 103 Universities",6
"Washington State, Pullman","Lower 103 Universities",5
"McMaster","Lower 103 Universities",2
"Brandeis","Lower 103 Universities",2
"Alberta","Lower 103 Universities",9
"George Washington","Lower 103 Universities",7
"Poly. Inst. of NYU","Lower 103 Universities",6
"Iowa","Lower 103 Universities",10
"Delaware","Lower 103 Universities",1
"Iowa State","Lower 103 Universities",17
"Vanderbilt","Lower 103 Universities",9
"Florida","Lower 103 Universities",9
"George Mason","Lower 103 Universities",9
"Notre Dame","Lower 103 Universities",6
"Wayne State","Lower 103 Universities",14
"Calgary","Lower 103 Universities",5
"Louisiana, Lafayette","Lower 103 Universities",11
"Western Ontario","Lower 103 Universities",10
"Carleton","Lower 103 Universities",5
"Queens","Lower 103 Universities",8
"Wisconsin, Milwaukee","Lower 103 Universities",1
"Louisiana State","Lower 103 Universities",11
"Texas, Arlington","Lower 103 Universities",5
"Ottawa","Lower 103 Universities",5
"UConn","Lower 103 Universities",4
"Oregon Hlth & Sci","Lower 103 Universities",2
"Arizona State","Lower 103 Universities",8
