has,prefers,count
"Johns Hopkins","Case Western",1
"Wisconsin, Madison","Case Western",1
"MIT","Case Western",1
"Illinois, Chicago","Case Western",1
"Yale","Tulane",2
"Chicago","Tulane",1
"Columbia","Tulane",1
"Brandeis","Tulane",1
"Wisconsin, Madison","Tulane",1
"UCLA","Tulane",3
"Minnesota","Tulane",1
"UT Austin","Tulane",1
"Notre Dame","Tulane",1
"Rice","Tulane",1
"Harvard","Wayne State",2
"Yale","Wayne State",1
"UC Berkeley","Wayne State",1
"Princeton","Wayne State",1
"Columbia","Wayne State",1
"Michigan","Wayne State",1
"UCLA","Wayne State",1
"Cornell","Wayne State",1
"Minnesota","Wayne State",3
"Ohio State","Wayne State",1
"Harvard","Lower 72 Universities",50
"Yale","Lower 72 Universities",47
"UC Berkeley","Lower 72 Universities",43
"Princeton","Lower 72 Universities",29
"Stanford","Lower 72 Universities",17
"Chicago","Lower 72 Universities",41
"Columbia","Lower 72 Universities",52
"Brandeis","Lower 72 Universities",6
"Johns Hopkins","Lower 72 Universities",30
"UPenn","Lower 72 Universities",26
"Wisconsin, Madison","Lower 72 Universities",53
"Michigan","Lower 72 Universities",27
"UCLA","Lower 72 Universities",39
"Northwestern","Lower 72 Universities",10
"Cornell","Lower 72 Universities",13
"Brown","Lower 72 Universities",18
"UC Davis","Lower 72 Universities",6
"Rochester","Lower 72 Universities",2
"NYU","Lower 72 Universities",10
"UC San Diego","Lower 72 Universities",7
"Duke","Lower 72 Universities",14
"Minnesota","Lower 72 Universities",10
"Rutgers","Lower 72 Universities",16
"UNC","Lower 72 Universities",19
"Virginia","Lower 72 Universities",31
"USC","Lower 72 Universities",4
"Washington","Lower 72 Universities",6
"MIT","Lower 72 Universities",2
"UT Austin","Lower 72 Universities",25
"Emory","Lower 72 Universities",16
"Indiana","Lower 72 Universities",20
"SUNY Stony Brook","Lower 72 Universities",2
"Illinois, Urb. Champ.","Lower 72 Universities",15
"Wash. U. St. Louis","Lower 72 Universities",3
"UC Riverside","Lower 72 Universities",4
"Michigan State","Lower 72 Universities",11
"UC Irvine","Lower 72 Universities",4
"UC Santa Barbara","Lower 72 Universities",7
"SUNY Binghamton","Lower 72 Universities",1
"Georgetown","Lower 72 Universities",8
"Arizona","Lower 72 Universities",9
"Maryland","Lower 72 Universities",7
"Catholic Univ. America","Lower 72 Universities",1
"Florida","Lower 72 Universities",7
"Carnegie Mellon","Lower 72 Universities",1
"Pittsburgh","Lower 72 Universities",11
"Tufts","Lower 72 Universities",2
"Notre Dame","Lower 72 Universities",8
"Rice","Lower 72 Universities",6
"SUNY Buffalo","Lower 72 Universities",1
"Boston Univ.","Lower 72 Universities",4
"Vanderbilt","Lower 72 Universities",6
"George Washington","Lower 72 Universities",2
"UConn","Lower 72 Universities",7
"New Mexico","Lower 72 Universities",5
"Ohio State","Lower 72 Universities",18
"Georgia","Lower 72 Universities",9
"Iowa","Lower 72 Universities",7
"UMass Amherst","Lower 72 Universities",3
"Northern Illinois","Lower 72 Universities",3
"Boston College","Lower 72 Universities",4
"Illinois, Chicago","Lower 72 Universities",6
"Temple","Lower 72 Universities",4
"Claremont","Lower 72 Universities",1
"LSU","Lower 72 Universities",6
"Kansas","Lower 72 Universities",8
"Hawaii","Lower 72 Universities",4
"Case Western","Lower 72 Universities",4
"Tulane","Lower 72 Universities",4
"Wayne State","Lower 72 Universities",2
