has,prefers,count
"Johns Hopkins","Tufts",1
"Boston Univ.","Tufts",1
"Indiana","Tufts",1
"UNC, Charlotte","Tufts",1
"Cornell","Florida Intl",1
"Princeton","Florida Intl",1
"Illinois, Urb. Champ.","Florida Intl",1
"Wisconsin, Madison","Florida Intl",1
"UPenn","Florida Intl",1
"Rochester","Florida Intl",1
"UC San Diego","Florida Intl",1
"SUNY Stony Brook","Florida Intl",1
"Dartmouth","Florida Intl",1
"Purdue","Florida Intl",2
"Georgia Tech","Florida Intl",1
"UC Santa Barbara","Florida Intl",1
"Michigan State","Florida Intl",1
"Case Western","Florida Intl",1
"Central Florida","Florida Intl",1
"Florida","Florida Intl",1
"Virginia Tech","Florida Intl",1
"Clemson","Florida Intl",1
"Illinois, Urb. Champ.","Southern Ill., Carbondale",1
"UMass, Amherst","Southern Ill., Carbondale",1
"Michigan State","Southern Ill., Carbondale",1
"Case Western","Southern Ill., Carbondale",1
"SUNY Buffalo","Southern Ill., Carbondale",1
"Alabama, Birmingham","Southern Ill., Carbondale",1
"Southern Mississippi","Southern Ill., Carbondale",1
"Stanford","Ohio",1
"UT, Austin","Ohio",1
"UC Irvine","Ohio",1
"Purdue","Ohio",1
"Ohio State","Ohio",1
"Iowa State","Ohio",1
"Florida","Ohio",1
"Central Florida","Claremont Graduate",1
"Indiana","Claremont Graduate",1
"Rice","Catholic Univ. America",1
"Missouri Sci. & Tech.","Catholic Univ. America",1
"MIT","Clemson",2
"Brown","Clemson",1
"UMass, Amherst","Clemson",1
"UNC","Clemson",3
"Virginia","Clemson",1
"Ohio State","Clemson",2
"Pittsburgh","Clemson",1
"Texas A&M","Clemson",1
"Michigan State","Clemson",1
"Cincinnati","Clemson",1
"Central Florida","Clemson",1
"NC State","Clemson",3
"Vanderbilt","Clemson",1
"Notre Dame","Clemson",2
"Arizona State","Clemson",1
"Texas, Dallas","Clemson",1
"Missouri, Columbia","Clemson",1
"UNC, Charlotte","Clemson",1
"MIT","UMass, Lowell",1
"UPenn","UMass, Lowell",1
"Rochester","UMass, Lowell",1
"UMass, Amherst","UMass, Lowell",2
"Dartmouth","UMass, Lowell",1
"Boston Univ.","UMass, Lowell",2
"Texas A&M","UMass, Lowell",1
"Virginia Tech","UMass, Lowell",1
"Washington","Oklahoma State",1
"Virginia","Oklahoma State",1
"Minnesota, Minneapolis","Oklahoma State",1
"Texas A&M","Oklahoma State",1
"Louisiana, Lafayette","Oklahoma State",1
"Missouri Sci. & Tech.","Oklahoma State",1
"Nebraska, Lincoln","Oklahoma State",1
"Carnegie Mellon","UNC, Charlotte",1
"Illinois, Urb. Champ.","UNC, Charlotte",1
"UT, Austin","UNC, Charlotte",1
"Duke","UNC, Charlotte",1
"Georgia Tech","UNC, Charlotte",1
"Wash. U. St. Louis","UNC, Charlotte",1
"Pittsburgh","UNC, Charlotte",1
"Texas A&M","UNC, Charlotte",1
"Cincinnati","UNC, Charlotte",1
"Texas, Arlington","UNC, Charlotte",1
"South Florida","UNC, Charlotte",1
"Illinois Inst. Tech.","UNC, Charlotte",1
"Oklahoma State","UNC, Charlotte",1
"Caltech","Alabama, Birmingham",1
"Cornell","Alabama, Birmingham",1
"Illinois, Urb. Champ.","Alabama, Birmingham",1
"UPenn","Alabama, Birmingham",1
"UC Irvine","Alabama, Birmingham",1
"Ohio State","Alabama, Birmingham",1
"Mississippi State","Alabama, Birmingham",1
"Illinois, Urb. Champ.","Santa Clara",1
"UC San Diego","Santa Clara",1
"Syracuse","Santa Clara",1
"UC Santa Cruz","Santa Clara",1
"Louisiana, Lafayette","Santa Clara",1
"UC Berkeley","Hawaii, Manoa",1
"Yale","Hawaii, Manoa",1
"Wisconsin, Madison","Hawaii, Manoa",1
"UCLA","Hawaii, Manoa",1
"UMass, Amherst","Hawaii, Manoa",2
"UNC","Hawaii, Manoa",1
"Duke","Hawaii, Manoa",1
"Tennessee, Knoxville","Hawaii, Manoa",1
"Stanford","Temple",1
"Washington","Temple",1
"Illinois, Urb. Champ.","Temple",1
"UPenn","Temple",4
"Maryland, College Park","Temple",2
"Virginia","Temple",1
"Purdue","Temple",1
"Penn. State","Temple",1
"Northwestern","Temple",1
"Washington State, Pullman","Temple",1
"Drexel","Temple",1
"Florida Atlantic","Temple",1
"Maryland, Balt. County","Temple",1
"Toledo","Temple",1
"MIT","Toledo",1
"Illinois, Urb. Champ.","Toledo",1
"Vanderbilt","Toledo",1
"Wayne State","Toledo",1
"Western Ontario","Toledo",1
"Old Dominion","Toledo",1
"Rice","Michigan Tech.",1
"Johns Hopkins","Michigan Tech.",1
"UMass, Amherst","Michigan Tech.",1
"Michigan","Michigan Tech.",1
"Purdue","Michigan Tech.",1
"Ohio State","Michigan Tech.",1
"Pittsburgh","Michigan Tech.",1
"Utah","Michigan Tech.",1
"Michigan State","Michigan Tech.",1
"New Mexico","Michigan Tech.",1
"Iowa","Michigan Tech.",1
"Stanford","New Hampshire",1
"Harvard","New Hampshire",1
"UCLA","New Hampshire",1
"Brown","New Hampshire",1
"Toronto","New Hampshire",1
"Texas A&M","New Hampshire",1
"Illinois Inst. Tech.","New Hampshire",1
"Denver","New Hampshire",1
"Washington","Montana State",1
"UPenn","Montana State",1
"Johns Hopkins","Montana State",1
"Michigan","Montana State",1
"UC Santa Barbara","Montana State",1
"McGill","Montana State",1
"Washington State, Pullman","Montana State",1
"Colorado State","Montana State",1
"Auburn","Montana State",1
"Waterloo","New Brunswick",2
"McGill","New Brunswick",1
"Rensselaer Polytech.","New Brunswick",1
"Western Ontario","New Brunswick",1
"Queens","New Brunswick",1
"Manitoba","New Brunswick",1
"Saskatchewan","New Brunswick",1
"Victoria","New Brunswick",2
"Illinois, Urb. Champ.","Wright State",2
"Southern California","Wright State",2
"SUNY Stony Brook","Wright State",1
"Georgia Tech","Wright State",1
"Ohio State","Wright State",2
"Syracuse","Wright State",1
"Michigan State","Wright State",3
"Rensselaer Polytech.","Wright State",1
"Notre Dame","Wright State",1
"Wayne State","Wright State",1
"UPenn","Western Michigan",2
"Michigan","Western Michigan",1
"Purdue","Western Michigan",1
"Northwestern","Western Michigan",1
"Pittsburgh","Western Michigan",1
"Wayne State","Western Michigan",1
"Kentucky","Western Michigan",1
"Missouri, Kansas City","Western Michigan",1
"MIT","Northeastern",7
"Harvard","Northeastern",3
"Carnegie Mellon","Northeastern",1
"Rice","Northeastern",1
"UT, Austin","Northeastern",3
"Brown","Northeastern",1
"UMass, Amherst","Northeastern",1
"Michigan","Northeastern",1
"Boston Univ.","Northeastern",1
"UC Santa Barbara","Northeastern",2
"Indiana","Northeastern",1
"Rhode Island","Northeastern",1
"Virginia","Alabama, Huntsville",1
"Michigan State","Alabama, Huntsville",2
"SUNY Buffalo","Alabama, Huntsville",2
"Iowa","Alabama, Huntsville",1
"Notre Dame","Alabama, Huntsville",1
"Virginia Tech","Alabama, Huntsville",1
"Auburn","Alabama, Huntsville",2
"Arizona","Idaho, Moscow",1
"UC Davis","Idaho, Moscow",1
"New Mexico","Idaho, Moscow",1
"Colorado State","Idaho, Moscow",2
"Texas, Dallas","Idaho, Moscow",1
"Oregon State","Idaho, Moscow",1
"Nebraska, Lincoln","Idaho, Moscow",1
"UT, Austin","Texas Tech",1
"Purdue","Texas Tech",1
"Penn. State","Texas Tech",1
"Florida","Texas Tech",1
"George Mason","Texas Tech",1
"Western Ontario","Texas Tech",1
"Louisiana State","Texas Tech",1
"Illinois Inst. Tech.","Texas Tech",1
"Colorado State","Texas Tech",1
"Texas, El Paso","Texas Tech",1
"Georgia","Texas Tech",1
"Rice","Tulsa",1
"UMass, Amherst","Tulsa",1
"Michigan","Tulsa",1
"Iowa","Tulsa",1
"Iowa State","Tulsa",1
"Kansas State","Tulsa",1
"Oklahoma","Tulsa",1
"Penn. State","Mississippi",1
"Wash. U. St. Louis","Mississippi",1
"New Hampshire","Mississippi",1
"MIT","Brigham Young",1
"Illinois, Urb. Champ.","Brigham Young",3
"UPenn","Brigham Young",1
"UCLA","Brigham Young",1
"UT, Austin","Brigham Young",1
"Brown","Brigham Young",1
"Rochester","Brigham Young",1
"Southern California","Brigham Young",1
"Purdue","Brigham Young",2
"Utah","Brigham Young",4
"Kansas State","Brigham Young",1
"Oregon State","Brigham Young",1
"Utah State","Brigham Young",1
"Yale","Long Island",1
"Stevens Inst. Tech.","Long Island",1
"Poly. Inst. of NYU","Long Island",2
"UC Irvine","Southern Mississippi",1
"UC Santa Barbara","Southern Mississippi",1
"Waterloo","Southern Mississippi",1
"Lehigh","Southern Mississippi",1
"New Mexico","Southern Mississippi",1
"Florida","Southern Mississippi",2
"Louisiana State","Southern Mississippi",1
"Auburn","Southern Mississippi",1
"Mississippi State","Southern Mississippi",1
"UPenn","Colorado, Colorado Springs",1
"UT, Austin","Colorado, Colorado Springs",1
"Columbia","Colorado, Colorado Springs",1
"UMass, Amherst","Colorado, Colorado Springs",1
"Kansas","Colorado, Colorado Springs",1
"William and Mary","Colorado, Colorado Springs",1
"Central Florida","Colorado, Colorado Springs",1
"Poly. Inst. of NYU","Colorado, Colorado Springs",1
"UNC, Charlotte","Colorado, Colorado Springs",1
"Georgia Tech","Colorado School of Mines",1
"Florida","Colorado School of Mines",1
"Tennessee, Knoxville","Colorado School of Mines",1
"Yale","Georgia State",1
"Minnesota, Minneapolis","Georgia State",1
"Georgia Tech","Georgia State",1
"Arizona","Georgia State",1
"Pittsburgh","Georgia State",1
"Central Florida","Georgia State",1
"SUNY Buffalo","Georgia State",1
"Iowa State","Georgia State",1
"George Mason","Georgia State",1
"Louisiana, Lafayette","Georgia State",1
"South Florida","Georgia State",1
"Illinois Inst. Tech.","Georgia State",1
"UT, Austin","Nevada, Las Vegas",1
"UC Irvine","Nevada, Las Vegas",1
"British Columbia","Nevada, Las Vegas",1
"Case Western","Nevada, Las Vegas",1
"Iowa","Nevada, Las Vegas",1
"Texas, Dallas","Nevada, Las Vegas",1
"Nebraska, Lincoln","Nevada, Las Vegas",1
"Wyoming","Nevada, Las Vegas",1
"MIT","Kent State",1
"Carnegie Mellon","Kent State",1
"Wisconsin, Madison","Kent State",1
"UT, Austin","Kent State",1
"SUNY Stony Brook","Kent State",1
"Ohio State","Kent State",1
"Case Western","Kent State",1
"Southern Methodist","Kent State",1
"Wayne State","Kent State",1
"Kansas State","Kent State",2
"Oklahoma","Kent State",1
"Hawaii, Manoa","Kent State",1
"Toronto","Memorial Newfoundland",2
"Penn. State","Memorial Newfoundland",1
"British Columbia","Memorial Newfoundland",2
"Waterloo","Memorial Newfoundland",2
"McGill","Memorial Newfoundland",1
"Simon Fraser","Memorial Newfoundland",2
"McMaster","Memorial Newfoundland",1
"Alberta","Memorial Newfoundland",2
"Iowa","Memorial Newfoundland",1
"Carleton","Memorial Newfoundland",1
"Kansas State","Memorial Newfoundland",1
"Auburn","Memorial Newfoundland",1
"Regina","Memorial Newfoundland",1
"Victoria","Memorial Newfoundland",3
"Chicago","Utah State",1
"Purdue","Utah State",2
"Arizona","Utah State",1
"Utah","Utah State",2
"Iowa State","Utah State",1
"Arizona State","Utah State",1
"Oregon State","Utah State",1
"Worcester Poly.","Utah State",1
"Montana State","Utah State",1
"Brigham Young","Utah State",1
"UC Berkeley","DePaul",1
"MIT","DePaul",1
"Harvard","DePaul",1
"Cornell","DePaul",1
"Carnegie Mellon","DePaul",2
"Yale","DePaul",1
"Wisconsin, Madison","DePaul",1
"UCLA","DePaul",1
"Chicago","DePaul",4
"UT, Austin","DePaul",1
"Brown","DePaul",1
"Michigan","DePaul",2
"UNC","DePaul",2
"SUNY Stony Brook","DePaul",1
"UC Irvine","DePaul",1
"Purdue","DePaul",2
"Arizona","DePaul",1
"Northwestern","DePaul",6
"Texas A&M","DePaul",1
"Montreal","DePaul",1
"Illinois, Chicago","DePaul",1
"Iowa State","DePaul",1
"Notre Dame","DePaul",1
"Wayne State","DePaul",2
"Maryland, Balt. County","DePaul",1
"Concordia, Montreal","DePaul",1
"UC Berkeley","North Dakota State",1
"Brown","North Dakota State",1
"Minnesota, Minneapolis","North Dakota State",1
"Northwestern","North Dakota State",1
"Rensselaer Polytech.","North Dakota State",1
"Iowa State","North Dakota State",1
"Virginia Tech","North Dakota State",1
"Texas, Dallas","North Dakota State",1
"New Mexico State","North Dakota State",1
"Mississippi State","North Dakota State",1
"Florida Intl","North Dakota State",1
"Carnegie Mellon","Nova Southeastern",1
"Princeton","Nova Southeastern",1
"Rochester","Nova Southeastern",1
"Central Florida","Nova Southeastern",1
"Wayne State","Nova Southeastern",1
"Wisconsin, Milwaukee","Nova Southeastern",1
"Virginia Commonwealth","Nova Southeastern",1
"Mississippi State","Nova Southeastern",1
"Florida Intl","Nova Southeastern",2
"UT, Austin","Arkansas, Fayetteville",1
"UMass, Amherst","Arkansas, Fayetteville",1
"UNC","Arkansas, Fayetteville",1
"Duke","Arkansas, Fayetteville",1
"Minnesota, Minneapolis","Arkansas, Fayetteville",1
"Syracuse","Arkansas, Fayetteville",1
"Central Florida","Arkansas, Fayetteville",1
"NC State","Arkansas, Fayetteville",1
"George Washington","Arkansas, Fayetteville",1
"Indiana","Arkansas, Fayetteville",1
"North Dakota State","Arkansas, Fayetteville",1
"UPenn","Bridgeport",1
"Virginia","Bridgeport",1
"Cincinnati","Bridgeport",1
"SUNY Buffalo","Bridgeport",1
"Washington State, Pullman","Bridgeport",1
"Louisiana, Lafayette","Bridgeport",1
"Texas, Arlington","Bridgeport",1
"UConn","Bridgeport",1
"Clarkson","Bridgeport",1
"Florida Intl","Bridgeport",1
"Wisconsin, Madison","Louisville",1
"Michigan","Louisville",1
"Rutgers","Louisville",1
"Wash. U. St. Louis","Louisville",1
"NC State","Louisville",2
"SUNY Buffalo","Louisville",1
"Poly. Inst. of NYU","Louisville",1
"Vanderbilt","Louisville",1
"Indiana","Louisville",1
"Auburn","Louisville",1
"Missouri, Columbia","Louisville",1
"Maryland, College Park","Nebraska, Omaha",1
"UC Santa Barbara","Nebraska, Omaha",1
"Rensselaer Polytech.","Nebraska, Omaha",1
"New Mexico","Nebraska, Omaha",1
"Louisiana State","Nebraska, Omaha",1
"Kansas State","Nebraska, Omaha",1
"SUNY Albany","Nebraska, Omaha",1
"Oregon State","Nebraska, Omaha",1
"Nebraska, Lincoln","Nebraska, Omaha",3
"New Mexico State","Nebraska, Omaha",1
"Cornell","Florida Inst. Tech.",1
"Columbia","Florida Inst. Tech.",1
"Maryland, College Park","Florida Inst. Tech.",1
"Central Florida","Florida Inst. Tech.",1
"NC State","Florida Inst. Tech.",1
"McMaster","Florida Inst. Tech.",1
"Louisiana, Lafayette","Florida Inst. Tech.",2
"SUNY Albany","Florida Inst. Tech.",1
"Florida Atlantic","Florida Inst. Tech.",1
"Victoria","Florida Inst. Tech.",1
"Southern Ill., Carbondale","Florida Inst. Tech.",1
"MIT","Arkansas, Little Rock",1
"Illinois, Urb. Champ.","Arkansas, Little Rock",1
"William and Mary","Arkansas, Little Rock",1
"Southern Methodist","Arkansas, Little Rock",1
"Arizona State","Arkansas, Little Rock",1
"South Florida","Arkansas, Little Rock",1
"Colorado State","Arkansas, Little Rock",1
"Worcester Poly.","Arkansas, Little Rock",1
"Alabama, Birmingham","Arkansas, Little Rock",1
"Cornell","Rochester Inst. Tech.",1
"Carnegie Mellon","Rochester Inst. Tech.",1
"Washington","Rochester Inst. Tech.",1
"Illinois, Urb. Champ.","Rochester Inst. Tech.",1
"Rochester","Rochester Inst. Tech.",2
"Maryland, College Park","Rochester Inst. Tech.",1
"Purdue","Rochester Inst. Tech.",1
"Wash. U. St. Louis","Rochester Inst. Tech.",1
"Brandeis","Rochester Inst. Tech.",1
"George Washington","Rochester Inst. Tech.",1
"Wayne State","Rochester Inst. Tech.",1
"Queens","Rochester Inst. Tech.",1
"Kansas State","Rochester Inst. Tech.",1
"Cornell","Pace",1
"UPenn","Pace",1
"NYU","Pace",1
"Pittsburgh","Pace",1
"CUNY Graduate Center","Pace",2
"Cincinnati","Pace",1
"Rensselaer Polytech.","Pace",1
"SUNY Buffalo","Pace",1
"Stevens Inst. Tech.","Pace",1
"Poly. Inst. of NYU","Pace",1
"Illinois Inst. Tech.","Pace",1
"Rhode Island","Pace",1
"DePaul","Pace",1
"UMass, Amherst","New Mexico Inst. Min. Tech.",1
"SUNY Stony Brook","New Mexico Inst. Min. Tech.",1
"New Mexico State","New Mexico Inst. Min. Tech.",1
"UNC, Charlotte","New Mexico Inst. Min. Tech.",1
"Nevada, Las Vegas","New Mexico Inst. Min. Tech.",1
"Rice","Nevada, Reno",1
"UT, Austin","Nevada, Reno",1
"Southern California","Nevada, Reno",1
"Kansas","Nevada, Reno",1
"Rensselaer Polytech.","Nevada, Reno",1
"Central Florida","Nevada, Reno",1
"Indiana","Nevada, Reno",1
"Texas, Dallas","Nevada, Reno",1
"Dalhousie","Nevada, Reno",1
"Wyoming","Nevada, Reno",1
"Clemson","Nevada, Reno",1
"Princeton","Alabama, Tuscaloosa",1
"Maryland, College Park","Alabama, Tuscaloosa",1
"Georgia Tech","Alabama, Tuscaloosa",1
"Ohio State","Alabama, Tuscaloosa",1
"Texas A&M","Alabama, Tuscaloosa",1
"McGill","Alabama, Tuscaloosa",1
"Vanderbilt","Alabama, Tuscaloosa",1
"Louisiana State","Alabama, Tuscaloosa",1
"Old Dominion","Alabama, Tuscaloosa",1
"Clemson","Alabama, Tuscaloosa",1
"Wright State","Alabama, Tuscaloosa",1
"Texas Tech","Alabama, Tuscaloosa",1
"Purdue","North Texas, Denton",1
"Northwestern","North Texas, Denton",1
"Wash. U. St. Louis","North Texas, Denton",1
"Montreal","North Texas, Denton",1
"Southern Methodist","North Texas, Denton",1
"Central Florida","North Texas, Denton",1
"Iowa State","North Texas, Denton",3
"Wayne State","North Texas, Denton",1
"Texas, Arlington","North Texas, Denton",1
"South Florida","North Texas, Denton",1
"Colorado State","North Texas, Denton",1
"Concordia, Montreal","North Texas, Denton",1
"Western Michigan","North Texas, Denton",1
"Alabama, Huntsville","North Texas, Denton",1
